date,country,temperature,rainfall
2023-01-03,Australia,29,146
2023-01-04,France,10,122
2023-01-04,Argentina,35,76
2023-01-04,Denmark,54,188
2023-01-04,China,-6,280
2023-01-04,Australia,43,95
2023-01-05,France,7,43
2023-01-05,Argentina,24,247
2023-01-05,Denmark,50,51
2023-01-05,China,53,173
2023-01-05,Australia,-2,300
2023-01-06,France,19,177
2023-01-06,Argentina,39,7
2023-01-06,Denmark,25,257
2023-01-06,China,31,282
2023-01-06,Australia,7,236
2023-01-07,France,7,194
2023-01-07,Argentina,42,265
2023-01-07,Denmark,22,58
2023-01-07,China,7,147
2023-01-07,Australia,28,330
2023-01-08,France,16,303
2023-01-08,Argentina,-11,232
2023-01-08,Denmark,13,96
2023-01-08,China,-2,319
2023-01-08,Australia,7,181
2023-01-09,France,-6,236
2023-01-09,Argentina,-1,245
2023-01-09,Denmark,36,22
2023-01-09,China,-4,332
2023-01-09,Australia,5,149
2023-01-10,France,47,14
2023-01-10,Argentina,18,70
2023-01-10,Denmark,30,215
2023-01-10,China,37,214
2023-01-10,Australia,19,330
2023-01-11,France,51,344
2023-01-11,Argentina,30,44
2023-01-11,Denmark,32,106
2023-01-11,China,41,176
2023-01-11,Australia,24,200
2023-01-12,France,-4,9
2023-01-12,Argentina,13,34
2023-01-12,Denmark,-8,145
2023-01-12,China,39,279
2023-01-12,Australia,-8,144
2023-01-13,France,19,259
2023-01-13,Argentina,3,195
2023-01-13,Denmark,30,163
2023-01-13,China,40,182
2023-01-13,Australia,50,52
2023-01-14,France,47,33
2023-01-14,Argentina,17,163
2023-01-14,Denmark,8,134
2023-01-14,China,4,283
2023-01-14,Australia,15,247
2023-01-15,France,42,116
2023-01-15,Argentina,36,332
2023-01-15,Denmark,18,325
2023-01-15,China,-3,197
2023-01-15,Australia,42,287
2023-01-16,France,9,98
2023-01-16,Argentina,48,68
2023-01-16,Denmark,16,282
2023-01-16,China,-4,19
2023-01-16,Australia,-6,323
2023-01-17,France,17,156
2023-01-17,Argentina,55,287
2023-01-17,Denmark,17,204
2023-01-17,China,46,12
2023-01-17,Australia,27,165
2023-01-18,France,14,164
2023-01-18,Argentina,7,177
2023-01-18,Denmark,30,58
2023-01-18,China,11,331
2023-01-18,Australia,39,333
2023-01-19,France,16,26
2023-01-19,Argentina,33,142
2023-01-19,Denmark,30,333
2023-01-19,China,38,243
2023-01-19,Australia,20,117
2023-01-20,France,14,104
2023-01-20,Argentina,4,64
2023-01-20,Denmark,15,58
2023-01-20,China,0,1
2023-01-20,Australia,55,133
2023-01-21,France,17,46
2023-01-21,Argentina,49,186
2023-01-21,Denmark,11,35
2023-01-21,China,9,218
2023-01-21,Australia,31,126
2023-01-22,France,39,95
2023-01-22,Argentina,28,211
2023-01-22,Denmark,34,159
2023-01-22,China,20,316
2023-01-22,Australia,20,135
2023-01-23,France,4,116
2023-01-23,Argentina,38,127
2023-01-23,Denmark,-6,15
2023-01-23,China,38,141
2023-01-23,Australia,9,227
2023-01-24,France,52,180
2023-01-24,Argentina,4,137
2023-01-24,Denmark,32,118
2023-01-24,China,22,241
2023-01-24,Australia,2,108
2023-01-25,France,45,2
2023-01-25,Argentina,9,301
2023-01-25,Denmark,15,227
2023-01-25,China,0,246
2023-01-25,Australia,1,222
2023-01-26,France,30,80
2023-01-26,Argentina,55,163
2023-01-26,Denmark,-2,100
2023-01-26,China,-11,152
2023-01-26,Australia,-7,262
2023-01-27,France,0,184
2023-01-27,Argentina,26,219
2023-01-27,Denmark,6,173
2023-01-27,China,25,223
2023-01-27,Australia,15,100
2023-01-28,France,37,101
2023-01-28,Argentina,20,317
2023-01-28,Denmark,1,27
2023-01-28,China,35,191
2023-01-28,Australia,52,195
2023-01-29,France,29,89
2023-01-29,Argentina,45,163
2023-01-29,Denmark,8,48
2023-01-29,China,55,294
2023-01-29,Australia,52,207
2023-01-30,France,54,349
2023-01-30,Argentina,54,3
2023-01-30,Denmark,-9,139
2023-01-30,China,25,297
2023-01-30,Australia,51,349
2023-01-31,France,42,256
2023-01-31,Argentina,48,324
2023-01-31,Denmark,45,210
2023-01-31,China,53,57
2023-01-31,Australia,-2,74
2023-02-01,France,14,106
2023-02-01,Argentina,7,295
2023-02-01,Denmark,53,7
2023-02-01,China,33,319
2023-02-01,Australia,47,55
2023-02-02,France,-8,223
2023-02-02,Argentina,33,147
2023-02-02,Denmark,10,115
2023-02-02,China,50,8
2023-02-02,Australia,19,214
2023-02-03,France,7,229
2023-02-03,Argentina,51,144
2023-02-03,Denmark,35,335
2023-02-03,China,45,271
2023-02-03,Australia,10,45
2023-02-04,France,-8,269
2023-02-04,Argentina,24,347
2023-02-04,Denmark,14,239
2023-02-04,China,54,201
2023-02-04,Australia,39,275
2023-02-05,France,38,22
2023-02-05,Argentina,22,23
2023-02-05,Denmark,8,323
2023-02-05,China,5,142
2023-02-05,Australia,41,74
2023-02-06,France,-8,228
2023-02-06,Argentina,53,300
2023-02-06,Denmark,41,216
2023-02-06,China,-2,135
2023-02-06,Australia,54,95
2023-02-07,France,19,332
2023-02-07,Argentina,24,115
2023-02-07,Denmark,-11,339
2023-02-07,China,13,157
2023-02-07,Australia,1,256
2023-02-08,France,45,211
2023-02-08,Argentina,19,22
2023-02-08,Denmark,15,215
2023-02-08,China,22,195
2023-02-08,Australia,-10,19
2023-02-09,France,-1,81
2023-02-09,Argentina,13,125
2023-02-09,Denmark,6,310
2023-02-09,China,10,235
2023-02-09,Australia,22,78
2023-02-10,France,45,196
2023-02-10,Argentina,8,244
2023-02-10,Denmark,22,106
2023-02-10,China,-8,122
2023-02-10,Australia,42,232
2023-02-11,France,54,96
2023-02-11,Argentina,18,187
2023-02-11,Denmark,36,241
2023-02-11,China,-1,342
2023-02-11,Australia,15,237
2023-02-12,France,50,137
2023-02-12,Argentina,19,156
2023-02-12,Denmark,7,152
2023-02-12,China,11,48
2023-02-12,Australia,14,301
2023-02-13,France,54,46
2023-02-13,Argentina,31,98
2023-02-13,Denmark,22,290
2023-02-13,China,-3,59
2023-02-13,Australia,29,29
2023-02-14,France,15,113
2023-02-14,Argentina,17,53
2023-02-14,Denmark,6,139
2023-02-14,China,7,233
2023-02-14,Australia,9,319
2023-02-15,France,29,220
2023-02-15,Argentina,-10,54
2023-02-15,Denmark,6,166
2023-02-15,China,24,34
2023-02-15,Australia,19,178
2023-02-16,France,-1,220
2023-02-16,Argentina,19,192
2023-02-16,Denmark,-8,96
2023-02-16,China,36,75
2023-02-16,Australia,-5,119
2023-02-17,France,31,97
2023-02-17,Argentina,31,248
2023-02-17,Denmark,31,185
2023-02-17,China,31,208
2023-02-17,Australia,0,138
2023-02-18,France,55,3
2023-02-18,Argentina,-7,130
2023-02-18,Denmark,26,331
2023-02-18,China,-5,126
2023-02-18,Australia,43,190
2023-02-19,France,26,110
2023-02-19,Argentina,9,30
2023-02-19,Denmark,-3,130
2023-02-19,China,14,310
2023-02-19,Australia,25,196
2023-02-20,France,45,97
2023-02-20,Argentina,-9,342
2023-02-20,Denmark,16,60
2023-02-20,China,13,114
2023-02-20,Australia,48,85
2023-02-21,France,-4,304
2023-02-21,Argentina,49,45
2023-02-21,Denmark,19,210
2023-02-21,China,50,256
2023-02-21,Australia,-8,169
2023-02-22,France,35,0
2023-02-22,Argentina,2,232
2023-02-22,Denmark,1,47
2023-02-22,China,-10,315
2023-02-22,Australia,14,173
2023-02-23,France,13,152
2023-02-23,Argentina,44,108
2023-02-23,Denmark,49,183
2023-02-23,China,46,125
2023-02-23,Australia,-8,287
2023-02-24,France,43,164
2023-02-24,Argentina,3,303
2023-02-24,Denmark,-4,69
2023-02-24,China,19,102
2023-02-24,Australia,40,241
2023-02-25,France,28,184
2023-02-25,Argentina,31,276
2023-02-25,Denmark,-2,193
2023-02-25,China,0,103
2023-02-25,Australia,14,176
2023-02-26,France,15,50
2023-02-26,Argentina,51,239
2023-02-26,Denmark,-2,291
2023-02-26,China,11,175
2023-02-26,Australia,7,328
2023-02-27,France,10,16
2023-02-27,Argentina,25,157
2023-02-27,Denmark,48,316
2023-02-27,China,22,64
2023-02-27,Australia,2,253
2023-02-28,France,23,65
2023-02-28,Argentina,27,7
2023-02-28,Denmark,17,208
2023-02-28,China,3,300
2023-02-28,Australia,5,269
2023-03-01,France,-11,72
2023-03-01,Argentina,7,258
2023-03-01,Denmark,-2,277
2023-03-01,China,32,20
2023-03-01,Australia,38,168
2023-03-02,France,7,293
2023-03-02,Argentina,52,17
2023-03-02,Denmark,6,231
2023-03-02,China,54,145
2023-03-02,Australia,39,141
2023-03-03,France,6,190
2023-03-03,Argentina,31,256
2023-03-03,Denmark,51,277
2023-03-03,China,31,110
2023-03-03,Australia,4,263
2023-03-04,France,4,273
2023-03-04,Argentina,-2,144
2023-03-04,Denmark,49,23
2023-03-04,China,37,130
2023-03-04,Australia,51,138
2023-03-05,France,-3,140
2023-03-05,Argentina,-10,92
2023-03-05,Denmark,53,236
2023-03-05,China,41,153
2023-03-05,Australia,-4,1
2023-03-06,France,24,210
2023-03-06,Argentina,34,159
2023-03-06,Denmark,0,281
2023-03-06,China,3,309
2023-03-06,Australia,21,167
2023-03-07,France,12,257
2023-03-07,Argentina,52,105
2023-03-07,Denmark,25,62
2023-03-07,China,50,348
2023-03-07,Australia,-10,8
2023-03-08,France,26,246
2023-03-08,Argentina,29,281
2023-03-08,Denmark,18,125
2023-03-08,China,24,189
2023-03-08,Australia,-2,55
2023-03-09,France,13,138
2023-03-09,Argentina,-10,287
2023-03-09,Denmark,18,139
2023-03-09,China,34,138
2023-03-09,Australia,7,63
2023-03-10,France,52,99
2023-03-10,Argentina,27,93
2023-03-10,Denmark,48,269
2023-03-10,China,17,62
2023-03-10,Australia,4,160
2023-03-11,France,19,144
2023-03-11,Argentina,10,7
2023-03-11,Denmark,27,147
2023-03-11,China,-1,316
2023-03-11,Australia,-9,343
2023-03-12,France,36,217
2023-03-12,Argentina,-4,1
2023-03-12,Denmark,51,292
2023-03-12,China,-3,60
2023-03-12,Australia,18,258
2023-03-13,France,22,92
2023-03-13,Argentina,55,138
2023-03-13,Denmark,51,115
2023-03-13,China,-11,234
2023-03-13,Australia,15,202
2023-03-14,France,47,76
2023-03-14,Argentina,40,16
2023-03-14,Denmark,53,175
2023-03-14,China,37,341
2023-03-14,Australia,8,132
2023-03-15,France,11,44
2023-03-15,Argentina,14,179
2023-03-15,Denmark,1,268
2023-03-15,China,9,134
2023-03-15,Australia,49,247
2023-03-16,France,33,94
2023-03-16,Argentina,51,325
2023-03-16,Denmark,15,117
2023-03-16,China,27,151
2023-03-16,Australia,2,244
2023-03-17,France,35,298
2023-03-17,Argentina,14,87
2023-03-17,Denmark,6,176
2023-03-17,China,-3,64
2023-03-17,Australia,48,250
2023-03-18,France,9,16
2023-03-18,Argentina,23,209
2023-03-18,Denmark,55,228
2023-03-18,China,28,197
2023-03-18,Australia,54,91
2023-03-19,France,51,347
2023-03-19,Argentina,27,335
2023-03-19,Denmark,1,54
2023-03-19,China,9,275
2023-03-19,Australia,34,322
2023-03-20,France,20,234
2023-03-20,Argentina,26,54
2023-03-20,Denmark,51,46
2023-03-20,China,30,187
2023-03-20,Australia,24,148
2023-03-21,France,16,267
2023-03-21,Argentina,21,317
2023-03-21,Denmark,25,24
2023-03-21,China,48,255
2023-03-21,Australia,-7,109
2023-03-22,France,13,17
2023-03-22,Argentina,27,53
2023-03-22,Denmark,1,49
2023-03-22,China,32,289
2023-03-22,Australia,22,169
2023-03-23,France,32,224
2023-03-23,Argentina,5,18
2023-03-23,Denmark,40,124
2023-03-23,China,8,192
2023-03-23,Australia,6,96
2023-03-24,France,39,61
2023-03-24,Argentina,47,11
2023-03-24,Denmark,33,338
2023-03-24,China,40,292
2023-03-24,Australia,-2,147
2023-03-25,France,53,313
2023-03-25,Argentina,31,293
2023-03-25,Denmark,-2,82
2023-03-25,China,17,255
2023-03-25,Australia,41,317
2023-03-26,France,24,122
2023-03-26,Argentina,-3,306
2023-03-26,Denmark,-10,70
2023-03-26,China,21,288
2023-03-26,Australia,-8,56
2023-03-27,France,54,91
2023-03-27,Argentina,14,112
2023-03-27,Denmark,-4,346
2023-03-27,China,7,214
2023-03-27,Australia,55,151
2023-03-28,France,32,171
2023-03-28,Argentina,12,276
2023-03-28,Denmark,-8,176
2023-03-28,China,25,130
2023-03-28,Australia,1,219
2023-03-29,France,3,298
2023-03-29,Argentina,7,256
2023-03-29,Denmark,39,36
2023-03-29,China,11,287
2023-03-29,Australia,30,250
2023-03-30,France,-7,296
2023-03-30,Argentina,21,53
2023-03-30,Denmark,35,50
2023-03-30,China,3,218
2023-03-30,Australia,26,343
2023-03-31,France,22,339
2023-03-31,Argentina,36,322
2023-03-31,Denmark,48,261
2023-03-31,China,54,196
2023-03-31,Australia,27,15
2023-04-01,France,16,224
2023-04-01,Argentina,25,313
2023-04-01,Denmark,4,10
2023-04-01,China,-7,167
2023-04-01,Australia,23,306
2023-04-02,France,-11,230
2023-04-02,Argentina,31,111
2023-04-02,Denmark,19,120
2023-04-02,China,51,240
2023-04-02,Australia,7,76
2023-04-03,France,-3,75
2023-04-03,Argentina,6,180
2023-04-03,Denmark,16,134
2023-04-03,China,49,289
2023-04-03,Australia,37,319
2023-04-04,France,5,234
2023-04-04,Argentina,19,245
2023-04-04,Denmark,-2,35
2023-04-04,China,48,130
2023-04-04,Australia,49,274
2023-04-05,France,40,264
2023-04-05,Argentina,-3,194
2023-04-05,Denmark,12,348
2023-04-05,China,43,305
2023-04-05,Australia,50,34
2023-04-06,France,27,339
2023-04-06,Argentina,31,135
2023-04-06,Denmark,30,200
2023-04-06,China,0,184
2023-04-06,Australia,-7,212
2023-04-07,France,29,72
2023-04-07,Argentina,11,63
2023-04-07,Denmark,4,192
2023-04-07,China,23,122
2023-04-07,Australia,55,260
2023-04-08,France,16,96
2023-04-08,Argentina,10,13
2023-04-08,Denmark,45,176
2023-04-08,China,31,204
2023-04-08,Australia,-5,347
2023-04-09,France,18,26
2023-04-09,Argentina,25,59
2023-04-09,Denmark,17,197
2023-04-09,China,23,166
2023-04-09,Australia,-2,170
2023-04-10,France,13,335
2023-04-10,Argentina,44,63
2023-04-10,Denmark,38,92
2023-04-10,China,41,235
2023-04-10,Australia,20,30
2023-04-11,France,29,229
2023-04-11,Argentina,18,306
2023-04-11,Denmark,7,10
2023-04-11,China,53,102
2023-04-11,Australia,1,349
2023-04-12,France,-8,122
2023-04-12,Argentina,15,241
2023-04-12,Denmark,54,208
2023-04-12,China,24,223
2023-04-12,Australia,37,54
2023-04-13,France,17,334
2023-04-13,Argentina,0,207
2023-04-13,Denmark,47,5
2023-04-13,China,42,304
2023-04-13,Australia,24,14
2023-04-14,France,36,69
2023-04-14,Argentina,48,283
2023-04-14,Denmark,2,192
2023-04-14,China,-2,274
2023-04-14,Australia,-9,197
2023-04-15,France,27,226
2023-04-15,Argentina,-8,317
2023-04-15,Denmark,8,303
2023-04-15,China,-2,315
2023-04-15,Australia,5,144
2023-04-16,France,16,88
2023-04-16,Argentina,5,139
2023-04-16,Denmark,23,80
2023-04-16,China,-5,109
2023-04-16,Australia,5,79
2023-04-17,France,1,166
2023-04-17,Argentina,12,206
2023-04-17,Denmark,47,205
2023-04-17,China,49,60
2023-04-17,Australia,39,115
2023-04-18,France,33,120
2023-04-18,Argentina,20,221
2023-04-18,Denmark,45,176
2023-04-18,China,11,43
2023-04-18,Australia,3,280
2023-04-19,France,32,255
2023-04-19,Argentina,15,216
2023-04-19,Denmark,18,335
2023-04-19,China,48,329
2023-04-19,Australia,-2,309
2023-04-20,France,-7,32
2023-04-20,Argentina,26,266
2023-04-20,Denmark,24,65
2023-04-20,China,13,274
2023-04-20,Australia,0,123
2023-04-21,France,-7,255
2023-04-21,Argentina,-8,185
2023-04-21,Denmark,-10,190
2023-04-21,China,37,259
2023-04-21,Australia,25,29
2023-04-22,France,32,209
2023-04-22,Argentina,49,327
2023-04-22,Denmark,21,113
2023-04-22,China,22,309
2023-04-22,Australia,55,327
2023-04-23,France,8,303
2023-04-23,Argentina,50,177
2023-04-23,Denmark,16,61
2023-04-23,China,40,43
2023-04-23,Australia,34,319
2023-04-24,France,34,321
2023-04-24,Argentina,13,302
2023-04-24,Denmark,47,107
2023-04-24,China,30,179
2023-04-24,Australia,41,227
2023-04-25,France,-5,53
2023-04-25,Argentina,27,142
2023-04-25,Denmark,-11,31
2023-04-25,China,51,94
2023-04-25,Australia,42,64
2023-04-26,France,22,197
2023-04-26,Argentina,13,337
2023-04-26,Denmark,35,208
2023-04-26,China,52,271
2023-04-26,Australia,39,200
2023-04-27,France,-5,308
2023-04-27,Argentina,1,230
2023-04-27,Denmark,22,118
2023-04-27,China,8,212
2023-04-27,Australia,44,330
2023-04-28,France,-10,142
2023-04-28,Argentina,-10,87
2023-04-28,Denmark,54,155
2023-04-28,China,28,39
2023-04-28,Australia,7,0
2023-04-29,France,10,121
2023-04-29,Argentina,11,46
2023-04-29,Denmark,11,244
2023-04-29,China,12,345
2023-04-29,Australia,51,313
2023-04-30,France,35,307
2023-04-30,Argentina,-6,30
2023-04-30,Denmark,4,198
2023-04-30,China,-4,161
2023-04-30,Australia,24,304
2023-05-01,France,27,39
2023-05-01,Argentina,50,5
2023-05-01,Denmark,13,191
2023-05-01,China,28,119
2023-05-01,Australia,-11,184
2023-05-02,France,49,147
2023-05-02,Argentina,41,67
2023-05-02,Denmark,52,99
2023-05-02,China,-7,68
2023-05-02,Australia,29,28
2023-05-03,France,36,288
2023-05-03,Argentina,19,168
2023-05-03,Denmark,21,338
2023-05-03,China,38,8
2023-05-03,Australia,-4,234
2023-05-04,France,50,96
2023-05-04,Argentina,43,157
2023-05-04,Denmark,28,46
2023-05-04,China,-2,8
2023-05-04,Australia,11,24
2023-05-05,France,19,79
2023-05-05,Argentina,31,244
2023-05-05,Denmark,29,57
2023-05-05,China,16,11
2023-05-05,Australia,11,305
2023-05-06,France,28,70
2023-05-06,Argentina,48,45
2023-05-06,Denmark,33,282
2023-05-06,China,26,201
2023-05-06,Australia,-5,27
2023-05-07,France,25,285
2023-05-07,Argentina,42,8
2023-05-07,Denmark,-3,41
2023-05-07,China,37,36
2023-05-07,Australia,-8,316
2023-05-08,France,-2,34
2023-05-08,Argentina,10,203
2023-05-08,Denmark,37,193
2023-05-08,China,17,42
2023-05-08,Australia,0,5
2023-05-09,France,-2,4
2023-05-09,Argentina,-6,99
2023-05-09,Denmark,36,334
2023-05-09,China,53,95
2023-05-09,Australia,18,229
2023-05-10,France,54,233
2023-05-10,Argentina,40,192
2023-05-10,Denmark,27,46
2023-05-10,China,2,337
2023-05-10,Australia,17,141
2023-05-11,France,7,286
2023-05-11,Argentina,-1,76
2023-05-11,Denmark,8,37
2023-05-11,China,2,269
2023-05-11,Australia,11,235
2023-05-12,France,18,145
2023-05-12,Argentina,36,279
2023-05-12,Denmark,34,236
2023-05-12,China,5,91
2023-05-12,Australia,38,146
2023-05-13,France,29,279
2023-05-13,Argentina,-7,95
2023-05-13,Denmark,-6,32
2023-05-13,China,40,303
2023-05-13,Australia,43,304
2023-05-14,France,53,192
2023-05-14,Argentina,4,176
2023-05-14,Denmark,49,271
2023-05-14,China,27,105
2023-05-14,Australia,39,40
2023-05-15,France,42,15
2023-05-15,Argentina,6,325
2023-05-15,Denmark,-8,22
2023-05-15,China,28,331
2023-05-15,Australia,29,203
2023-05-16,France,39,333
2023-05-16,Argentina,46,94
2023-05-16,Denmark,-11,123
2023-05-16,China,44,116
2023-05-16,Australia,23,19
2023-05-17,France,27,79
2023-05-17,Argentina,3,70
2023-05-17,Denmark,53,209
2023-05-17,China,27,181
2023-05-17,Australia,24,286
2023-05-18,France,38,345
2023-05-18,Argentina,41,345
2023-05-18,Denmark,27,82
2023-05-18,China,-2,190
2023-05-18,Australia,29,227
2023-05-19,France,52,230
2023-05-19,Argentina,30,276
2023-05-19,Denmark,13,193
2023-05-19,China,15,344
2023-05-19,Australia,17,337
2023-05-20,France,40,251
2023-05-20,Argentina,36,326
2023-05-20,Denmark,53,258
2023-05-20,China,0,333
2023-05-20,Australia,-11,120
2023-05-21,France,7,214
2023-05-21,Argentina,50,256
2023-05-21,Denmark,49,46
2023-05-21,China,-3,270
2023-05-21,Australia,19,77
2023-05-22,France,20,242
2023-05-22,Argentina,-3,340
2023-05-22,Denmark,-7,123
2023-05-22,China,36,125
2023-05-22,Australia,38,111
2023-05-23,France,7,347
2023-05-23,Argentina,19,78
2023-05-23,Denmark,32,89
2023-05-23,China,22,213
2023-05-23,Australia,34,193
2023-05-24,France,17,294
2023-05-24,Argentina,39,301
2023-05-24,Denmark,-3,221
2023-05-24,China,-2,154
2023-05-24,Australia,29,332
2023-05-25,France,20,176
2023-05-25,Argentina,7,95
2023-05-25,Denmark,39,312
2023-05-25,China,38,50
2023-05-25,Australia,41,248
2023-05-26,France,53,31
2023-05-26,Argentina,5,338
2023-05-26,Denmark,10,0
2023-05-26,China,55,43
2023-05-26,Australia,17,311
2023-05-27,France,-3,317
2023-05-27,Argentina,11,235
2023-05-27,Denmark,-10,137
2023-05-27,China,31,202
2023-05-27,Australia,45,91
2023-05-28,France,-11,58
2023-05-28,Argentina,20,263
2023-05-28,Denmark,24,345
2023-05-28,China,-10,0
2023-05-28,Australia,47,345
2023-05-29,France,8,151
2023-05-29,Argentina,29,215
2023-05-29,Denmark,47,232
2023-05-29,China,27,334
2023-05-29,Australia,13,99
2023-05-30,France,55,57
2023-05-30,Argentina,48,121
2023-05-30,Denmark,40,247
2023-05-30,China,-9,319
2023-05-30,Australia,19,240
2023-05-31,France,17,266
2023-05-31,Argentina,0,287
2023-05-31,Denmark,50,101
2023-05-31,China,5,195
2023-05-31,Australia,0,237
2023-06-01,France,11,321
2023-06-01,Argentina,-3,184
2023-06-01,Denmark,19,65
2023-06-01,China,6,55
2023-06-01,Australia,47,78
2023-06-02,France,-9,187
2023-06-02,Argentina,37,161
2023-06-02,Denmark,16,334
2023-06-02,China,51,316
2023-06-02,Australia,34,253
2023-06-03,France,2,184
2023-06-03,Argentina,19,344
2023-06-03,Denmark,54,313
2023-06-03,China,46,15
2023-06-03,Australia,43,86
2023-06-04,France,45,318
2023-06-04,Argentina,-9,165
2023-06-04,Denmark,55,121
2023-06-04,China,40,13
2023-06-04,Australia,44,70
2023-06-05,France,39,5
2023-06-05,Argentina,15,87
2023-06-05,Denmark,36,123
2023-06-05,China,50,161
2023-06-05,Australia,-7,179
2023-06-06,France,34,100
2023-06-06,Argentina,31,168
2023-06-06,Denmark,44,329
2023-06-06,China,47,63
2023-06-06,Australia,20,224
2023-06-07,France,25,182
2023-06-07,Argentina,19,142
2023-06-07,Denmark,28,290
2023-06-07,China,24,63
2023-06-07,Australia,23,235
2023-06-08,France,43,145
2023-06-08,Argentina,55,93
2023-06-08,Denmark,39,188
2023-06-08,China,-10,232
2023-06-08,Australia,22,257
2023-06-09,France,48,21
2023-06-09,Argentina,26,72
2023-06-09,Denmark,14,71
2023-06-09,China,25,87
2023-06-09,Australia,47,292
2023-06-10,France,21,269
2023-06-10,Argentina,-1,98
2023-06-10,Denmark,10,138
2023-06-10,China,12,204
2023-06-10,Australia,27,27
2023-06-11,France,15,280
2023-06-11,Argentina,2,166
2023-06-11,Denmark,20,111
2023-06-11,China,37,74
2023-06-11,Australia,15,56
2023-06-12,France,17,270
2023-06-12,Argentina,21,136
2023-06-12,Denmark,30,125
2023-06-12,China,20,51
2023-06-12,Australia,13,189
2023-06-13,France,-10,87
2023-06-13,Argentina,-3,199
2023-06-13,Denmark,18,281
2023-06-13,China,34,105
2023-06-13,Australia,-8,247
2023-06-14,France,17,0
2023-06-14,Argentina,7,312
2023-06-14,Denmark,34,78
2023-06-14,China,51,343
2023-06-14,Australia,55,289
2023-06-15,France,8,307
2023-06-15,Argentina,31,334
2023-06-15,Denmark,38,33
2023-06-15,China,21,308
2023-06-15,Australia,38,83
2023-06-16,France,-2,170
2023-06-16,Argentina,0,207
2023-06-16,Denmark,37,286
2023-06-16,China,-9,96
2023-06-16,Australia,43,30
2023-06-17,France,-1,159
2023-06-17,Argentina,31,139
2023-06-17,Denmark,24,145
2023-06-17,China,26,336
2023-06-17,Australia,25,56
2023-06-18,France,22,51
2023-06-18,Argentina,54,174
2023-06-18,Denmark,10,117
2023-06-18,China,13,301
2023-06-18,Australia,44,331
2023-06-19,France,11,283
2023-06-19,Argentina,31,314
2023-06-19,Denmark,14,195
2023-06-19,China,53,297
2023-06-19,Australia,-5,61
2023-06-20,France,7,250
2023-06-20,Argentina,17,158
2023-06-20,Denmark,39,346
2023-06-20,China,-5,39
2023-06-20,Australia,36,69
2023-06-21,France,2,269
2023-06-21,Argentina,38,74
2023-06-21,Denmark,26,100
2023-06-21,China,-3,286
2023-06-21,Australia,-1,250
2023-06-22,France,46,250
2023-06-22,Argentina,23,293
2023-06-22,Denmark,17,283
2023-06-22,China,43,275
2023-06-22,Australia,55,339
2023-06-23,France,35,115
2023-06-23,Argentina,36,237
2023-06-23,Denmark,6,195
2023-06-23,China,46,137
2023-06-23,Australia,27,187
2023-06-24,France,-2,30
2023-06-24,Argentina,45,89
2023-06-24,Denmark,5,151
2023-06-24,China,0,239
2023-06-24,Australia,0,144
2023-06-25,France,48,78
2023-06-25,Argentina,26,155
2023-06-25,Denmark,38,53
2023-06-25,China,18,163
2023-06-25,Australia,23,47
2023-06-26,France,49,48
2023-06-26,Argentina,12,172
2023-06-26,Denmark,21,128
2023-06-26,China,50,23
2023-06-26,Australia,25,147
2023-06-27,France,12,254
2023-06-27,Argentina,15,296
2023-06-27,Denmark,26,109
2023-06-27,China,-10,106
2023-06-27,Australia,40,282
2023-06-28,France,28,86
2023-06-28,Argentina,-6,186
2023-06-28,Denmark,39,37
2023-06-28,China,14,125
2023-06-28,Australia,53,21
2023-06-29,France,5,22
2023-06-29,Argentina,2,65
2023-06-29,Denmark,16,213
2023-06-29,China,47,181
2023-06-29,Australia,-2,237
2023-06-30,France,23,109
2023-06-30,Argentina,35,189
2023-06-30,Denmark,48,114
2023-06-30,China,46,227
2023-06-30,Australia,-10,205
2023-07-01,France,17,24
2023-07-01,Argentina,49,20
2023-07-01,Denmark,47,298
2023-07-01,China,29,108
2023-07-01,Australia,45,7
2023-07-02,France,42,316
2023-07-02,Argentina,52,281
2023-07-02,Denmark,53,143
2023-07-02,China,17,43
2023-07-02,Australia,4,260
2023-07-03,France,32,18
2023-07-03,Argentina,50,313
2023-07-03,Denmark,2,171
2023-07-03,China,24,165
2023-07-03,Australia,35,150
2023-07-04,France,6,272
2023-07-04,Argentina,55,267
2023-07-04,Denmark,30,310
2023-07-04,China,29,196
2023-07-04,Australia,3,198
2023-07-05,France,14,32
2023-07-05,Argentina,48,109
2023-07-05,Denmark,48,337
2023-07-05,China,13,309
2023-07-05,Australia,47,81
2023-07-06,France,36,197
2023-07-06,Argentina,17,47
2023-07-06,Denmark,-11,60
2023-07-06,China,52,100
2023-07-06,Australia,37,83
2023-07-07,France,41,297
2023-07-07,Argentina,24,225
2023-07-07,Denmark,-7,246
2023-07-07,China,14,275
2023-07-07,Australia,-5,214
2023-07-08,France,54,247
2023-07-08,Argentina,41,136
2023-07-08,Denmark,32,94
2023-07-08,China,-3,337
2023-07-08,Australia,-2,298
2023-07-09,France,28,79
2023-07-09,Argentina,22,244
2023-07-09,Denmark,1,233
2023-07-09,China,15,18
2023-07-09,Australia,20,198
2023-07-10,France,23,282
2023-07-10,Argentina,25,327
2023-07-10,Denmark,2,19
2023-07-10,China,41,293
2023-07-10,Australia,55,309
2023-07-11,France,44,286
2023-07-11,Argentina,-5,313
2023-07-11,Denmark,45,44
2023-07-11,China,5,273
2023-07-11,Australia,34,182
2023-07-12,France,34,76
