date,country,temperature,rainfall
2023-01-11,Argentina,-5,253
2023-01-11,Denmark,54,125
2023-01-11,China,24,41
2023-01-11,Australia,-8,35
2023-01-12,France,35,169
2023-01-12,Argentina,5,248
2023-01-12,Denmark,49,160
2023-01-12,China,16,195
2023-01-12,Australia,29,182
2023-01-13,France,32,202
2023-01-13,Argentina,-6,341
2023-01-13,Denmark,29,4
2023-01-13,China,4,117
2023-01-13,Australia,11,245
2023-01-14,France,12,180
2023-01-14,Argentina,25,219
2023-01-14,Denmark,2,217
2023-01-14,China,9,216
2023-01-14,Australia,54,13
2023-01-15,France,37,76
2023-01-15,Argentina,39,36
2023-01-15,Denmark,20,62
2023-01-15,China,-6,121
2023-01-15,Australia,5,169
2023-01-16,France,50,235
2023-01-16,Argentina,2,199
2023-01-16,Denmark,49,115
2023-01-16,China,53,230
2023-01-16,Australia,14,63
2023-01-17,France,5,163
2023-01-17,Argentina,2,96
2023-01-17,Denmark,44,311
2023-01-17,China,33,89
2023-01-17,Australia,31,113
2023-01-18,France,9,64
2023-01-18,Argentina,27,81
2023-01-18,Denmark,52,61
2023-01-18,China,-11,144
2023-01-18,Australia,55,179
2023-01-19,France,-5,46
2023-01-19,Argentina,12,208
2023-01-19,Denmark,21,171
2023-01-19,China,0,289
2023-01-19,Australia,-7,312
2023-01-20,France,2,150
2023-01-20,Argentina,-1,187
2023-01-20,Denmark,38,308
2023-01-20,China,9,184
2023-01-20,Australia,28,5
2023-01-21,France,46,88
2023-01-21,Argentina,14,349
2023-01-21,Denmark,47,84
2023-01-21,China,31,279
2023-01-21,Australia,1,111
2023-01-22,France,9,195
2023-01-22,Argentina,27,54
2023-01-22,Denmark,18,298
2023-01-22,China,12,87
2023-01-22,Australia,33,269
2023-01-23,France,47,92
2023-01-23,Argentina,48,265
2023-01-23,Denmark,6,289
2023-01-23,China,9,56
2023-01-23,Australia,32,40
2023-01-24,France,30,90
2023-01-24,Argentina,3,250
2023-01-24,Denmark,30,120
2023-01-24,China,42,113
2023-01-24,Australia,4,260
2023-01-25,France,11,338
2023-01-25,Argentina,41,115
2023-01-25,Denmark,2,318
2023-01-25,China,17,4
2023-01-25,Australia,-10,69
2023-01-26,France,-9,272
2023-01-26,Argentina,-4,324
2023-01-26,Denmark,3,89
2023-01-26,China,11,157
2023-01-26,Australia,0,111
2023-01-27,France,27,254
2023-01-27,Argentina,-2,109
2023-01-27,Denmark,44,326
2023-01-27,China,39,29
2023-01-27,Australia,15,10
2023-01-28,France,47,11
2023-01-28,Argentina,3,289
2023-01-28,Denmark,14,22
2023-01-28,China,1,302
2023-01-28,Australia,38,119
2023-01-29,France,55,9
2023-01-29,Argentina,6,25
2023-01-29,Denmark,5,47
2023-01-29,China,50,57
2023-01-29,Australia,39,130
2023-01-30,France,-10,260
2023-01-30,Argentina,33,344
2023-01-30,Denmark,-8,23
2023-01-30,China,38,242
2023-01-30,Australia,-8,294
2023-01-31,France,16,56
2023-01-31,Argentina,18,346
2023-01-31,Denmark,10,308
2023-01-31,China,48,262
2023-01-31,Australia,38,191
2023-02-01,France,8,129
2023-02-01,Argentina,38,26
2023-02-01,Denmark,34,253
2023-02-01,China,6,231
2023-02-01,Australia,5,162
2023-02-02,France,-6,22
2023-02-02,Argentina,32,149
2023-02-02,Denmark,10,247
2023-02-02,China,11,278
2023-02-02,Australia,12,245
2023-02-03,France,-4,313
2023-02-03,Argentina,6,296
2023-02-03,Denmark,-3,223
2023-02-03,China,6,113
2023-02-03,Australia,51,58
2023-02-04,France,38,291
2023-02-04,Argentina,21,317
2023-02-04,Denmark,43,102
2023-02-04,China,18,242
2023-02-04,Australia,29,23
2023-02-05,France,14,73
2023-02-05,Argentina,49,324
2023-02-05,Denmark,52,229
2023-02-05,China,18,83
2023-02-05,Australia,14,44
2023-02-06,France,7,308
2023-02-06,Argentina,48,298
2023-02-06,Denmark,6,106
2023-02-06,China,2,61
2023-02-06,Australia,9,300
2023-02-07,France,55,131
2023-02-07,Argentina,38,237
2023-02-07,Denmark,38,208
2023-02-07,China,39,284
2023-02-07,Australia,23,223
2023-02-08,France,17,115
2023-02-08,Argentina,51,248
2023-02-08,Denmark,-10,278
2023-02-08,China,-4,277
2023-02-08,Australia,8,274
2023-02-09,France,-8,302
2023-02-09,Argentina,42,87
2023-02-09,Denmark,16,152
2023-02-09,China,24,117
2023-02-09,Australia,23,119
2023-02-10,France,3,98
2023-02-10,Argentina,42,307
2023-02-10,Denmark,19,6
2023-02-10,China,-7,113
2023-02-10,Australia,11,69
2023-02-11,France,40,283
2023-02-11,Argentina,53,31
2023-02-11,Denmark,12,37
2023-02-11,China,29,122
2023-02-11,Australia,47,165
2023-02-12,France,48,343
2023-02-12,Argentina,-1,200
2023-02-12,Denmark,-7,277
2023-02-12,China,21,144
2023-02-12,Australia,9,321
2023-02-13,France,17,101
2023-02-13,Argentina,4,220
2023-02-13,Denmark,-6,57
2023-02-13,China,46,325
2023-02-13,Australia,55,178
2023-02-14,France,25,227
2023-02-14,Argentina,54,124
2023-02-14,Denmark,29,205
2023-02-14,China,30,206
2023-02-14,Australia,13,93
2023-02-15,France,-1,29
2023-02-15,Argentina,45,66
2023-02-15,Denmark,4,274
2023-02-15,China,21,184
2023-02-15,Australia,32,101
2023-02-16,France,-11,134
2023-02-16,Argentina,42,209
2023-02-16,Denmark,1,221
2023-02-16,China,33,87
2023-02-16,Australia,16,65
2023-02-17,France,51,178
2023-02-17,Argentina,-8,191
2023-02-17,Denmark,45,311
2023-02-17,China,2,178
2023-02-17,Australia,47,273
2023-02-18,France,38,2
2023-02-18,Argentina,55,293
2023-02-18,Denmark,9,124
2023-02-18,China,36,11
2023-02-18,Australia,30,73
2023-02-19,France,18,345
2023-02-19,Argentina,-1,328
2023-02-19,Denmark,0,215
2023-02-19,China,29,52
2023-02-19,Australia,-5,244
2023-02-20,France,26,180
2023-02-20,Argentina,18,348
2023-02-20,Denmark,54,299
2023-02-20,China,23,133
2023-02-20,Australia,5,256
2023-02-21,France,0,60
2023-02-21,Argentina,43,152
2023-02-21,Denmark,44,287
2023-02-21,China,8,23
2023-02-21,Australia,48,122
2023-02-22,France,50,4
2023-02-22,Argentina,18,73
2023-02-22,Denmark,38,17
2023-02-22,China,51,263
2023-02-22,Australia,48,110
2023-02-23,France,1,295
2023-02-23,Argentina,50,12
2023-02-23,Denmark,54,282
2023-02-23,China,14,30
2023-02-23,Australia,3,85
2023-02-24,France,20,25
2023-02-24,Argentina,39,209
2023-02-24,Denmark,23,67
2023-02-24,China,-4,273
2023-02-24,Australia,-3,101
2023-02-25,France,12,141
2023-02-25,Argentina,-3,150
2023-02-25,Denmark,37,4
2023-02-25,China,6,106
2023-02-25,Australia,-9,260
2023-02-26,France,47,185
2023-02-26,Argentina,-4,325
2023-02-26,Denmark,26,46
2023-02-26,China,-6,223
2023-02-26,Australia,30,175
2023-02-27,France,43,285
2023-02-27,Argentina,10,347
2023-02-27,Denmark,2,50
2023-02-27,China,3,148
2023-02-27,Australia,50,181
2023-02-28,France,-7,41
2023-02-28,Argentina,21,1
2023-02-28,Denmark,54,138
2023-02-28,China,53,281
2023-02-28,Australia,19,0
2023-03-01,France,-8,348
2023-03-01,Argentina,50,341
2023-03-01,Denmark,14,345
2023-03-01,China,-5,287
2023-03-01,Australia,5,152
2023-03-02,France,45,293
2023-03-02,Argentina,23,193
2023-03-02,Denmark,26,21
2023-03-02,China,15,294
2023-03-02,Australia,36,40
2023-03-03,France,13,31
2023-03-03,Argentina,39,262
2023-03-03,Denmark,-10,84
2023-03-03,China,-10,298
2023-03-03,Australia,33,271
2023-03-04,France,41,107
2023-03-04,Argentina,3,155
2023-03-04,Denmark,17,327
2023-03-04,China,41,248
2023-03-04,Australia,41,5
2023-03-05,France,46,76
2023-03-05,Argentina,42,9
2023-03-05,Denmark,30,288
2023-03-05,China,1,58
2023-03-05,Australia,-7,342
2023-03-06,France,54,304
2023-03-06,Argentina,55,311
2023-03-06,Denmark,53,164
2023-03-06,China,39,50
2023-03-06,Australia,40,256
2023-03-07,France,42,326
2023-03-07,Argentina,15,240
2023-03-07,Denmark,23,166
2023-03-07,China,3,188
2023-03-07,Australia,42,246
2023-03-08,France,-2,14
2023-03-08,Argentina,43,126
2023-03-08,Denmark,27,95
2023-03-08,China,11,238
2023-03-08,Australia,39,217
2023-03-09,France,14,167
2023-03-09,Argentina,2,128
2023-03-09,Denmark,29,205
2023-03-09,China,30,164
2023-03-09,Australia,43,32
2023-03-10,France,47,312
2023-03-10,Argentina,-8,334
2023-03-10,Denmark,50,272
2023-03-10,China,-4,235
2023-03-10,Australia,47,101
2023-03-11,France,-11,309
2023-03-11,Argentina,32,202
2023-03-11,Denmark,40,191
2023-03-11,China,55,75
2023-03-11,Australia,37,276
2023-03-12,France,22,330
2023-03-12,Argentina,32,22
2023-03-12,Denmark,50,157
2023-03-12,China,43,173
2023-03-12,Australia,18,169
2023-03-13,France,42,128
2023-03-13,Argentina,40,61
2023-03-13,Denmark,46,100
2023-03-13,China,13,194
2023-03-13,Australia,55,4
2023-03-14,France,5,152
2023-03-14,Argentina,33,177
2023-03-14,Denmark,32,308
2023-03-14,China,19,333
2023-03-14,Australia,36,157
2023-03-15,France,14,37
2023-03-15,Argentina,19,136
2023-03-15,Denmark,6,79
2023-03-15,China,-4,306
2023-03-15,Australia,-8,312
2023-03-16,France,-8,34
2023-03-16,Argentina,-10,210
2023-03-16,Denmark,47,277
2023-03-16,China,38,108
2023-03-16,Australia,40,100
2023-03-17,France,-8,14
2023-03-17,Argentina,55,146
2023-03-17,Denmark,54,172
2023-03-17,China,16,161
2023-03-17,Australia,26,196
2023-03-18,France,-1,123
2023-03-18,Argentina,4,185
2023-03-18,Denmark,11,325
2023-03-18,China,50,163
2023-03-18,Australia,20,138
2023-03-19,France,28,136
2023-03-19,Argentina,28,293
2023-03-19,Denmark,52,59
2023-03-19,China,4,286
2023-03-19,Australia,49,59
2023-03-20,France,25,134
2023-03-20,Argentina,11,175
2023-03-20,Denmark,7,311
2023-03-20,China,49,115
2023-03-20,Australia,10,161
2023-03-21,France,36,17
2023-03-21,Argentina,29,123
2023-03-21,Denmark,15,301
2023-03-21,China,20,53
2023-03-21,Australia,10,242
2023-03-22,France,21,285
2023-03-22,Argentina,2,10
2023-03-22,Denmark,-9,247
2023-03-22,China,31,47
2023-03-22,Australia,54,215
2023-03-23,France,-11,296
2023-03-23,Argentina,51,291
2023-03-23,Denmark,-7,72
2023-03-23,China,-7,249
2023-03-23,Australia,49,255
2023-03-24,France,25,321
2023-03-24,Argentina,4,222
2023-03-24,Denmark,4,172
2023-03-24,China,-11,156
2023-03-24,Australia,-2,269
2023-03-25,France,29,100
2023-03-25,Argentina,-8,321
2023-03-25,Denmark,51,191
2023-03-25,China,-10,308
2023-03-25,Australia,-7,321
2023-03-26,France,42,193
2023-03-26,Argentina,-11,192
2023-03-26,Denmark,48,88
2023-03-26,China,0,40
2023-03-26,Australia,-2,67
2023-03-27,France,35,124
2023-03-27,Argentina,52,92
2023-03-27,Denmark,18,103
2023-03-27,China,9,25
2023-03-27,Australia,-3,198
2023-03-28,France,37,52
2023-03-28,Argentina,9,13
2023-03-28,Denmark,15,181
2023-03-28,China,50,76
2023-03-28,Australia,-7,183
2023-03-29,France,29,33
2023-03-29,Argentina,43,293
2023-03-29,Denmark,-6,63
2023-03-29,China,42,223
2023-03-29,Australia,-4,148
2023-03-30,France,36,217
2023-03-30,Argentina,52,116
2023-03-30,Denmark,48,202
2023-03-30,China,55,33
2023-03-30,Australia,4,264
2023-03-31,France,32,207
2023-03-31,Argentina,19,40
2023-03-31,Denmark,12,278
2023-03-31,China,3,8
2023-03-31,Australia,19,21
2023-04-01,France,-8,40
2023-04-01,Argentina,-9,145
2023-04-01,Denmark,49,240
2023-04-01,China,20,93
2023-04-01,Australia,17,187
2023-04-02,France,35,123
2023-04-02,Argentina,18,17
2023-04-02,Denmark,45,5
2023-04-02,China,18,264
2023-04-02,Australia,34,115
2023-04-03,France,9,172
2023-04-03,Argentina,17,151
2023-04-03,Denmark,8,27
2023-04-03,China,-7,225
2023-04-03,Australia,22,227
2023-04-04,France,22,149
2023-04-04,Argentina,-6,63
2023-04-04,Denmark,46,43
2023-04-04,China,35,26
2023-04-04,Australia,45,248
2023-04-05,France,28,264
2023-04-05,Argentina,16,153
2023-04-05,Denmark,19,208
2023-04-05,China,16,320
2023-04-05,Australia,51,94
2023-04-06,France,48,211
2023-04-06,Argentina,-8,57
2023-04-06,Denmark,30,271
2023-04-06,China,-11,138
2023-04-06,Australia,-4,260
2023-04-07,France,27,346
2023-04-07,Argentina,-4,182
2023-04-07,Denmark,17,44
2023-04-07,China,-2,284
2023-04-07,Australia,29,119
2023-04-08,France,41,99
2023-04-08,Argentina,16,151
2023-04-08,Denmark,29,262
2023-04-08,China,5,55
2023-04-08,Australia,34,113
2023-04-09,France,14,305
2023-04-09,Argentina,2,41
2023-04-09,Denmark,34,165
2023-04-09,China,18,264
2023-04-09,Australia,43,272
2023-04-10,France,7,235
2023-04-10,Argentina,2,21
2023-04-10,Denmark,30,322
2023-04-10,China,-6,188
2023-04-10,Australia,45,19
2023-04-11,France,46,174
2023-04-11,Argentina,4,108
2023-04-11,Denmark,-11,267
2023-04-11,China,2,191
2023-04-11,Australia,39,144
2023-04-12,France,19,104
2023-04-12,Argentina,11,299
2023-04-12,Denmark,19,340
2023-04-12,China,28,72
2023-04-12,Australia,55,94
2023-04-13,France,19,85
2023-04-13,Argentina,12,115
2023-04-13,Denmark,49,289
2023-04-13,China,24,274
2023-04-13,Australia,8,274
2023-04-14,France,5,94
2023-04-14,Argentina,42,128
2023-04-14,Denmark,27,318
2023-04-14,China,-4,16
2023-04-14,Australia,30,208
2023-04-15,France,15,314
2023-04-15,Argentina,38,99
2023-04-15,Denmark,5,166
2023-04-15,China,14,41
2023-04-15,Australia,28,188
2023-04-16,France,1,116
2023-04-16,Argentina,52,119
2023-04-16,Denmark,47,121
2023-04-16,China,21,225
2023-04-16,Australia,34,257
2023-04-17,France,53,21
2023-04-17,Argentina,39,76
2023-04-17,Denmark,35,8
2023-04-17,China,27,324
2023-04-17,Australia,22,183
2023-04-18,France,8,74
2023-04-18,Argentina,25,311
2023-04-18,Denmark,11,62
2023-04-18,China,41,129
2023-04-18,Australia,6,255
2023-04-19,France,53,147
2023-04-19,Argentina,50,96
2023-04-19,Denmark,18,3
2023-04-19,China,41,125
2023-04-19,Australia,20,307
2023-04-20,France,-8,40
2023-04-20,Argentina,14,226
2023-04-20,Denmark,28,6
2023-04-20,China,51,59
2023-04-20,Australia,44,169
2023-04-21,France,33,237
2023-04-21,Argentina,27,192
2023-04-21,Denmark,38,248
2023-04-21,China,29,200
2023-04-21,Australia,4,311
2023-04-22,France,30,65
2023-04-22,Argentina,12,13
2023-04-22,Denmark,44,266
2023-04-22,China,9,125
2023-04-22,Australia,3,37
2023-04-23,France,47,75
2023-04-23,Argentina,35,253
2023-04-23,Denmark,12,255
2023-04-23,China,-8,60
2023-04-23,Australia,16,87
2023-04-24,France,26,276
2023-04-24,Argentina,6,258
2023-04-24,Denmark,35,303
2023-04-24,China,5,332
2023-04-24,Australia,1,229
2023-04-25,France,34,336
2023-04-25,Argentina,39,30
2023-04-25,Denmark,54,212
2023-04-25,China,12,119
2023-04-25,Australia,-3,80
2023-04-26,France,39,303
2023-04-26,Argentina,31,280
2023-04-26,Denmark,43,107
2023-04-26,China,13,64
2023-04-26,Australia,3,180
2023-04-27,France,46,127
2023-04-27,Argentina,26,117
2023-04-27,Denmark,25,240
2023-04-27,China,3,161
2023-04-27,Australia,31,226
2023-04-28,France,16,64
2023-04-28,Argentina,23,168
2023-04-28,Denmark,-7,127
2023-04-28,China,47,257
2023-04-28,Australia,13,15
2023-04-29,France,22,189
2023-04-29,Argentina,33,156
2023-04-29,Denmark,55,223
2023-04-29,China,9,330
2023-04-29,Australia,29,276
2023-04-30,France,32,346
2023-04-30,Argentina,36,25
2023-04-30,Denmark,-6,321
2023-04-30,China,-1,190
2023-04-30,Australia,16,140
2023-05-01,France,49,183
2023-05-01,Argentina,32,157
2023-05-01,Denmark,36,51
2023-05-01,China,22,70
2023-05-01,Australia,15,194
2023-05-02,France,-3,98
2023-05-02,Argentina,-1,174
2023-05-02,Denmark,7,304
2023-05-02,China,-4,213
2023-05-02,Australia,43,98
2023-05-03,France,14,200
2023-05-03,Argentina,48,61
2023-05-03,Denmark,-7,336
2023-05-03,China,-7,211
2023-05-03,Australia,0,276
2023-05-04,France,1,348
2023-05-04,Argentina,-1,196
2023-05-04,Denmark,9,148
2023-05-04,China,15,296
2023-05-04,Australia,5,248
2023-05-05,France,16,180
2023-05-05,Argentina,51,130
2023-05-05,Denmark,55,301
2023-05-05,China,38,22
2023-05-05,Australia,38,295
2023-05-06,France,-11,49
2023-05-06,Argentina,46,224
2023-05-06,Denmark,-1,288
2023-05-06,China,7,126
2023-05-06,Australia,23,337
2023-05-07,France,12,101
2023-05-07,Argentina,12,101
2023-05-07,Denmark,3,101
2023-05-07,China,33,18
2023-05-07,Australia,0,196
2023-05-08,France,43,58
2023-05-08,Argentina,43,124
2023-05-08,Denmark,39,40
2023-05-08,China,5,312
2023-05-08,Australia,30,247
2023-05-09,France,24,227
2023-05-09,Argentina,31,290
2023-05-09,Denmark,16,314
2023-05-09,China,22,34
2023-05-09,Australia,12,343
2023-05-10,France,30,111
2023-05-10,Argentina,9,171
2023-05-10,Denmark,0,53
2023-05-10,China,-2,74
2023-05-10,Australia,-8,212
2023-05-11,France,47,298
2023-05-11,Argentina,-10,129
2023-05-11,Denmark,20,126
2023-05-11,China,-9,60
2023-05-11,Australia,11,85
2023-05-12,France,16,22
2023-05-12,Argentina,6,171
2023-05-12,Denmark,22,221
2023-05-12,China,23,209
2023-05-12,Australia,23,290
2023-05-13,France,6,112
2023-05-13,Argentina,15,315
2023-05-13,Denmark,39,100
2023-05-13,China,0,114
2023-05-13,Australia,18,169
2023-05-14,France,35,252
2023-05-14,Argentina,41,120
2023-05-14,Denmark,-10,50
2023-05-14,China,-11,150
2023-05-14,Australia,41,128
2023-05-15,France,51,44
2023-05-15,Argentina,34,65
2023-05-15,Denmark,-1,34
2023-05-15,China,22,306
2023-05-15,Australia,-5,203
2023-05-16,France,-4,187
2023-05-16,Argentina,50,183
2023-05-16,Denmark,2,127
2023-05-16,China,-11,338
2023-05-16,Australia,27,163
2023-05-17,France,29,248
2023-05-17,Argentina,8,196
2023-05-17,Denmark,25,46
2023-05-17,China,26,97
2023-05-17,Australia,23,241
2023-05-18,France,24,8
2023-05-18,Argentina,20,214
2023-05-18,Denmark,15,27
2023-05-18,China,52,106
2023-05-18,Australia,-9,291
2023-05-19,France,5,194
2023-05-19,Argentina,3,81
2023-05-19,Denmark,28,308
2023-05-19,China,7,245
2023-05-19,Australia,26,345
2023-05-20,France,18,148
2023-05-20,Argentina,26,52
2023-05-20,Denmark,15,77
2023-05-20,China,46,36
2023-05-20,Australia,7,329
2023-05-21,France,7,38
2023-05-21,Argentina,7,236
2023-05-21,Denmark,39,174
2023-05-21,China,3,30
2023-05-21,Australia,10,142
2023-05-22,France,28,160
2023-05-22,Argentina,34,269
2023-05-22,Denmark,28,262
2023-05-22,China,50,146
2023-05-22,Australia,7,295
2023-05-23,France,41,179
2023-05-23,Argentina,-1,213
2023-05-23,Denmark,26,6
2023-05-23,China,40,280
2023-05-23,Australia,-5,210
2023-05-24,France,19,340
2023-05-24,Argentina,-2,13
2023-05-24,Denmark,32,162
2023-05-24,China,-3,77
2023-05-24,Australia,6,232
2023-05-25,France,19,222
2023-05-25,Argentina,40,45
2023-05-25,Denmark,40,137
2023-05-25,China,12,51
2023-05-25,Australia,-4,15
2023-05-26,France,47,41
2023-05-26,Argentina,17,243
2023-05-26,Denmark,12,138
2023-05-26,China,44,207
2023-05-26,Australia,34,217
2023-05-27,France,20,183
2023-05-27,Argentina,12,102
2023-05-27,Denmark,45,247
2023-05-27,China,2,312
2023-05-27,Australia,-9,272
2023-05-28,France,4,110
2023-05-28,Argentina,12,186
2023-05-28,Denmark,40,346
2023-05-28,China,10,92
2023-05-28,Australia,-11,293
2023-05-29,France,5,334
2023-05-29,Argentina,3,136
2023-05-29,Denmark,28,205
2023-05-29,China,8,23
2023-05-29,Australia,22,130
2023-05-30,France,-11,15
2023-05-30,Argentina,8,53
2023-05-30,Denmark,49,161
2023-05-30,China,34,131
2023-05-30,Australia,28,162
2023-05-31,France,28,260
2023-05-31,Argentina,52,302
2023-05-31,Denmark,25,335
2023-05-31,China,46,289
2023-05-31,Australia,-5,197
2023-06-01,France,22,89
2023-06-01,Argentina,23,127
2023-06-01,Denmark,46,144
2023-06-01,China,-4,253
2023-06-01,Australia,13,192
2023-06-02,France,38,248
2023-06-02,Argentina,30,336
2023-06-02,Denmark,12,113
2023-06-02,China,-4,6
2023-06-02,Australia,-2,172
2023-06-03,France,18,345
2023-06-03,Argentina,-4,155
2023-06-03,Denmark,40,202
2023-06-03,China,18,235
2023-06-03,Australia,37,12
2023-06-04,France,41,73
2023-06-04,Argentina,14,201
2023-06-04,Denmark,27,266
2023-06-04,China,21,23
2023-06-04,Australia,-3,156
2023-06-05,France,8,279
2023-06-05,Argentina,40,181
2023-06-05,Denmark,27,264
2023-06-05,China,51,37
2023-06-05,Australia,7,99
2023-06-06,France,13,201
2023-06-06,Argentina,53,62
2023-06-06,Denmark,51,36
2023-06-06,China,-11,63
2023-06-06,Australia,43,158
2023-06-07,France,38,52
2023-06-07,Argentina,-5,218
2023-06-07,Denmark,48,90
2023-06-07,China,1,225
2023-06-07,Australia,11,327
2023-06-08,France,29,50
2023-06-08,Argentina,53,349
2023-06-08,Denmark,48,259
2023-06-08,China,7,126
2023-06-08,Australia,42,127
2023-06-09,France,32,272
2023-06-09,Argentina,44,21
2023-06-09,Denmark,47,90
2023-06-09,China,11,320
2023-06-09,Australia,43,214
2023-06-10,France,43,163
2023-06-10,Argentina,12,206
2023-06-10,Denmark,51,327
2023-06-10,China,36,298
2023-06-10,Australia,-7,347
2023-06-11,France,13,341
2023-06-11,Argentina,40,147
2023-06-11,Denmark,17,293
2023-06-11,China,55,238
2023-06-11,Australia,44,17
2023-06-12,France,38,168
2023-06-12,Argentina,17,30
2023-06-12,Denmark,38,243
2023-06-12,China,40,123
2023-06-12,Australia,4,171
2023-06-13,France,28,156
2023-06-13,Argentina,25,300
2023-06-13,Denmark,27,207
2023-06-13,China,8,259
2023-06-13,Australia,55,272
2023-06-14,France,20,263
2023-06-14,Argentina,-5,342
2023-06-14,Denmark,13,88
2023-06-14,China,25,144
2023-06-14,Australia,22,229
2023-06-15,France,-5,221
2023-06-15,Argentina,13,35
2023-06-15,Denmark,14,286
2023-06-15,China,21,120
2023-06-15,Australia,43,133
2023-06-16,France,18,331
2023-06-16,Argentina,27,50
2023-06-16,Denmark,21,333
2023-06-16,China,54,95
2023-06-16,Australia,33,251
2023-06-17,France,30,288
2023-06-17,Argentina,10,170
2023-06-17,Denmark,-2,327
2023-06-17,China,55,192
2023-06-17,Australia,11,226
2023-06-18,France,22,320
2023-06-18,Argentina,14,53
2023-06-18,Denmark,52,27
2023-06-18,China,29,271
2023-06-18,Australia,-8,164
2023-06-19,France,29,234
2023-06-19,Argentina,17,150
2023-06-19,Denmark,43,149
2023-06-19,China,22,322
2023-06-19,Australia,55,86
2023-06-20,France,10,14
2023-06-20,Argentina,9,330
2023-06-20,Denmark,-11,202
2023-06-20,China,34,304
2023-06-20,Australia,45,268
2023-06-21,France,37,219
2023-06-21,Argentina,45,120
2023-06-21,Denmark,18,283
2023-06-21,China,-6,36
2023-06-21,Australia,22,56
2023-06-22,France,1,285
2023-06-22,Argentina,24,91
2023-06-22,Denmark,-11,275
2023-06-22,China,10,81
2023-06-22,Australia,55,5
2023-06-23,France,-11,125
2023-06-23,Argentina,26,344
2023-06-23,Denmark,-10,207
2023-06-23,China,-1,281
2023-06-23,Australia,11,322
2023-06-24,France,49,90
2023-06-24,Argentina,7,267
2023-06-24,Denmark,20,112
2023-06-24,China,21,106
2023-06-24,Australia,48,29
2023-06-25,France,17,50
2023-06-25,Argentina,55,254
2023-06-25,Denmark,49,264
2023-06-25,China,29,345
2023-06-25,Australia,34,185
2023-06-26,France,52,38
2023-06-26,Argentina,1,116
2023-06-26,Denmark,55,130
2023-06-26,China,29,76
2023-06-26,Australia,36,268
2023-06-27,France,14,133
2023-06-27,Argentina,38,161
2023-06-27,Denmark,31,117
2023-06-27,China,49,336
2023-06-27,Australia,8,76
2023-06-28,France,10,254
2023-06-28,Argentina,17,272
2023-06-28,Denmark,36,58
2023-06-28,China,38,105
2023-06-28,Australia,35,261
2023-06-29,France,17,277
2023-06-29,Argentina,43,167
2023-06-29,Denmark,19,93
2023-06-29,China,14,63
2023-06-29,Australia,48,35
2023-06-30,France,9,31
2023-06-30,Argentina,-11,59
2023-06-30,Denmark,11,27
2023-06-30,China,32,190
2023-06-30,Australia,45,187
2023-07-01,France,-3,315
2023-07-01,Argentina,3,287
2023-07-01,Denmark,18,279
2023-07-01,China,26,312
2023-07-01,Australia,24,147
2023-07-02,France,52,72
2023-07-02,Argentina,51,81
2023-07-02,Denmark,-7,86
2023-07-02,China,-2,112
2023-07-02,Australia,41,132
2023-07-03,France,54,195
2023-07-03,Argentina,30,345
2023-07-03,Denmark,39,172
2023-07-03,China,16,119
2023-07-03,Australia,-8,178
2023-07-04,France,41,20
2023-07-04,Argentina,40,320
2023-07-04,Denmark,-11,305
2023-07-04,China,34,132
2023-07-04,Australia,45,287
2023-07-05,France,-3,261
2023-07-05,Argentina,4,191
2023-07-05,Denmark,20,76
2023-07-05,China,28,284
2023-07-05,Australia,46,126
2023-07-06,France,18,347
2023-07-06,Argentina,21,11
2023-07-06,Denmark,-9,162
2023-07-06,China,42,197
2023-07-06,Australia,5,281
2023-07-07,France,35,335
2023-07-07,Argentina,33,294
2023-07-07,Denmark,0,181
2023-07-07,China,52,173
2023-07-07,Australia,-11,135
2023-07-08,France,-2,263
2023-07-08,Argentina,24,84
2023-07-08,Denmark,51,34
2023-07-08,China,47,279
2023-07-08,Australia,17,271
2023-07-09,France,14,183
2023-07-09,Argentina,24,156
2023-07-09,Denmark,54,101
2023-07-09,China,21,327
2023-07-09,Australia,17,300
2023-07-10,France,51,346
2023-07-10,Argentina,26,282
2023-07-10,Denmark,17,272
2023-07-10,China,35,1
2023-07-10,Australia,17,82
2023-07-11,France,37,25
2023-07-11,Argentina,31,312
2023-07-11,Denmark,31,323
2023-07-11,China,27,55
2023-07-11,Australia,29,218
2023-07-12,France,48,295
2023-07-12,Argentina,51,160
2023-07-12,Denmark,36,209
2023-07-12,China,0,234
2023-07-12,Australia,17,303
2023-07-13,France,50,332
2023-07-13,Argentina,18,214
2023-07-13,Denmark,23,25
2023-07-13,China,26,295
2023-07-13,Australia,-7,232
2023-07-14,France,48,328
2023-07-14,Argentina,-8,172
2023-07-14,Denmark,8,149
2023-07-14,China,-6,2
2023-07-14,Australia,-4,66
2023-07-15,France,6,184
2023-07-15,Argentina,42,31
2023-07-15,Denmark,-10,149
2023-07-15,China,49,86
2023-07-15,Australia,1,235
2023-07-16,France,6,132
2023-07-16,Argentina,25,4
2023-07-16,Denmark,10,120
2023-07-16,China,10,176
2023-07-16,Australia,48,180
2023-07-17,France,22,75
2023-07-17,Argentina,44,143
2023-07-17,Denmark,-6,126
2023-07-17,China,-1,212
2023-07-17,Australia,54,115
2023-07-18,France,11,221
2023-07-18,Argentina,42,9
2023-07-18,Denmark,24,287
2023-07-18,China,30,226
2023-07-18,Australia,7,201
2023-07-19,France,27,231
2023-07-19,Argentina,-11,96
2023-07-19,Denmark,14,15
